1982 [main] INFO  net.tomp2p.connection.PeerCreator - Status of external address search: Discover status:  ++lo( /127.0.0.1,/0:0:0:0:0:0:0:1), ++eth0(), ++eth1(), ++wlan0( /fe80:0:0:0:f038:3e05:1fa6:8a68%wlan0), ++net0(), ++ppp0(), ++eth2(), ++net1(), ++net2(), ++net3(), ++ppp1(), ++net4(), ++net5(), ++eth3(), ++net6(), ++eth4(), ++eth5(), ++net7(), ++net8( /fe80:0:0:0:0:5efe:c0a8:e%net8), ++net9( /2001:0:9d38:90d7:c17:338f:af24:4a6b,/fe80:0:0:0:c17:338f:af24:4a6b%net9), ++eth6( /fe80:0:0:0:d5b8:9640:9aa6:346c%eth6), ++net10(), ++eth7( /192.168.0.14,/fe80:0:0:0:3847:7a64:f49f:7c19%eth7), ++eth8(), ++wlan1( /fe80:0:0:0:2569:9eb9:e4c8:5698%wlan1), ++net11(), ++wlan2(), ++eth9(), ++eth10(), ++eth11(), ++eth12(), ++eth13(), ++eth14(), ++eth15(), ++eth16(), ++eth17(), ++eth18(), ++eth19(), ++wlan3(), ++wlan4(), ++wlan5(), ++wlan6(), ++wlan7(), ++wlan8(), ++wlan9(), ++wlan10(), ++wlan11().
28978 [NETTY-TOMP2P - worker-client/server - -1-13] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAPTASK[7] put future.isSuccess()?true
28983 [NETTY-TOMP2P - worker-client/server - -1-13] INFO  n.tomp2p.mapreduce.evaljob.MapTask - >>>>>>>>>>>>>>>>>>>> FINISHED EXECUTING MAPTASK [7],[-1852056802]
29124 [NETTY-TOMP2P - worker-client/server - -1-3] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAPTASK[8] put future.isSuccess()?true
29126 [NETTY-TOMP2P - worker-client/server - -1-3] INFO  n.tomp2p.mapreduce.evaljob.MapTask - >>>>>>>>>>>>>>>>>>>> FINISHED EXECUTING MAPTASK [8],[2141627826]
29287 [NETTY-TOMP2P - worker-client/server - -1-6] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [1675569376] requested by peer [2] is [not null], dst.currentNrOfExecutions(): 1, possible nr of executions: [2]
30300 [pool-1-thread-45] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [0]
30301 [pool-1-thread-45] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
30304 [pool-1-thread-45] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [1675569376] from sender [2]
30306 [pool-1-thread-45] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[1]: 
30311 [NETTY-TOMP2P - worker-client/server - -1-9] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [1673782109] requested by peer [1] is [not null], dst.currentNrOfExecutions(): 1, possible nr of executions: [2]
30337 [pool-1-thread-44] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [1]
30340 [pool-1-thread-44] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
30340 [pool-1-thread-44] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [1] messages
30343 [pool-1-thread-44] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [2141627826] from sender [1]
30344 [pool-1-thread-44] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[2]: 
30371 [pool-1-thread-43] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [2]
30372 [pool-1-thread-43] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
30373 [pool-1-thread-43] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [1] messages
30373 [pool-1-thread-43] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [1] messages
30376 [pool-1-thread-43] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [-1852056802] from sender [1]
30377 [pool-1-thread-43] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[3]: 
30413 [pool-1-thread-42] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [3]
30414 [pool-1-thread-42] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
30415 [pool-1-thread-42] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [2] messages
30416 [pool-1-thread-42] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [1] messages
30418 [pool-1-thread-42] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [-1553681525] from sender [3]
30419 [pool-1-thread-42] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[4]: 
30432 [NETTY-TOMP2P - worker-client/server - -1-12] INFO  n.tomp2p.mapreduce.DistributedTask - in !deniedCntr.containsKey(recip) (requestor[1] GRANTED access to [1673782109]) recCntr[3] denCntr[0] for requestor/key : 1_0x1a98a1c69ba10912f1ae0c96bf2d57a263c3e35d_0xee2e8d67ac3ee657e7ed1bce149b8d700f558199
30433 [NETTY-TOMP2P - worker-client/server - -1-12] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAP TASK [9] future.isSuccess()?:true
30459 [pool-1-thread-41] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [4]
30460 [pool-1-thread-41] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
30461 [pool-1-thread-41] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [2] messages
30461 [pool-1-thread-41] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [1] messages
30461 [pool-1-thread-41] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [1] messages
30463 [pool-1-thread-41] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [-96642674] from sender [2]
30464 [pool-1-thread-41] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[5]: 
30516 [pool-1-thread-40] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [5]
30517 [pool-1-thread-40] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
30518 [pool-1-thread-40] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [2] messages
30518 [pool-1-thread-40] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [2] messages
30518 [pool-1-thread-40] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [1] messages
30521 [pool-1-thread-40] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [1698494669] from sender [1]
30522 [pool-1-thread-40] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[6]: 
30561 [pool-1-thread-39] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [6]
30562 [pool-1-thread-39] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
30563 [pool-1-thread-39] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [3] messages
30563 [pool-1-thread-39] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [2] messages
30564 [pool-1-thread-39] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [1] messages
30566 [pool-1-thread-39] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [853867819] from sender [3]
30567 [pool-1-thread-39] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[7]: 
30571 [NETTY-TOMP2P - worker-client/server - -1-12] INFO  n.tomp2p.mapreduce.evaljob.MapTask - net.tomp2p.mapreduce.evaljob.MapTask$1@3917168e [9]: input produced output[20017] words
30599 [pool-1-thread-38] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [7]
30599 [pool-1-thread-38] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
30600 [pool-1-thread-38] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [3] messages
30600 [pool-1-thread-38] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [2] messages
30600 [pool-1-thread-38] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [2] messages
30604 [pool-1-thread-38] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [-1553681525] from sender [2]
30606 [pool-1-thread-38] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[7]: 
30647 [pool-1-thread-37] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [8]
30648 [pool-1-thread-37] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
30648 [pool-1-thread-37] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [3] messages
30649 [pool-1-thread-37] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [3] messages
30649 [pool-1-thread-37] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [2] messages
30652 [pool-1-thread-37] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [1316075284] from sender [1]
30653 [pool-1-thread-37] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[8]: 
30684 [pool-1-thread-36] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [9]
30685 [pool-1-thread-36] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
30685 [pool-1-thread-36] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [4] messages
30685 [pool-1-thread-36] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [3] messages
30685 [pool-1-thread-36] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [2] messages
30687 [pool-1-thread-36] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [-816862022] from sender [1]
30688 [pool-1-thread-36] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[9]: 
30726 [pool-1-thread-35] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [10]
30727 [pool-1-thread-35] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
30727 [pool-1-thread-35] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [5] messages
30727 [pool-1-thread-35] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [3] messages
30728 [pool-1-thread-35] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [2] messages
30730 [pool-1-thread-35] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [640749807] from sender [2]
30731 [pool-1-thread-35] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[10]: 
30771 [pool-1-thread-34] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [11]
30775 [pool-1-thread-34] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
30776 [pool-1-thread-34] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [5] messages
30776 [pool-1-thread-34] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [4] messages
30776 [pool-1-thread-34] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [2] messages
30778 [pool-1-thread-34] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [39373727] from sender [3]
30780 [pool-1-thread-34] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[11]: 
30819 [pool-1-thread-33] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [12]
30820 [pool-1-thread-33] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
30821 [pool-1-thread-33] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [5] messages
30821 [pool-1-thread-33] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [4] messages
30821 [pool-1-thread-33] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [3] messages
30823 [pool-1-thread-33] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [853867819] from sender [2]
30828 [pool-1-thread-33] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[11]: 
30868 [NETTY-TOMP2P - worker-client/server - -1-16] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAPTASK[9] put future.isSuccess()?true
30872 [NETTY-TOMP2P - worker-client/server - -1-16] INFO  n.tomp2p.mapreduce.evaljob.MapTask - >>>>>>>>>>>>>>>>>>>> FINISHED EXECUTING MAPTASK [9],[1673782109]
30875 [pool-1-thread-32] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [13]
30877 [pool-1-thread-32] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
30878 [pool-1-thread-32] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [5] messages
30878 [pool-1-thread-32] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [5] messages
30879 [pool-1-thread-32] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [3] messages
30881 [pool-1-thread-32] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [39373727] from sender [2]
30883 [pool-1-thread-32] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[11]: 
30923 [pool-1-thread-31] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [14]
30923 [pool-1-thread-31] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
30923 [pool-1-thread-31] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [5] messages
30924 [pool-1-thread-31] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [6] messages
30924 [pool-1-thread-31] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [3] messages
30926 [pool-1-thread-31] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [-975076734] from sender [3]
30927 [pool-1-thread-31] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[12]: 
30962 [pool-1-thread-30] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [15]
30963 [pool-1-thread-30] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
30963 [pool-1-thread-30] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [5] messages
30963 [pool-1-thread-30] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [6] messages
30964 [pool-1-thread-30] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [4] messages
30966 [pool-1-thread-30] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [-1618326642] from sender [1]
30967 [pool-1-thread-30] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[13]: 
30997 [pool-1-thread-29] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [16]
30997 [pool-1-thread-29] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
30998 [pool-1-thread-29] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [6] messages
30998 [pool-1-thread-29] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [6] messages
30998 [pool-1-thread-29] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [4] messages
31000 [pool-1-thread-29] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [-1633549540] from sender [3]
31000 [pool-1-thread-29] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[14]: 
31035 [pool-1-thread-28] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [17]
31035 [pool-1-thread-28] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
31035 [pool-1-thread-28] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [6] messages
31035 [pool-1-thread-28] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [6] messages
31036 [pool-1-thread-28] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [5] messages
31037 [pool-1-thread-28] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [-459248061] from sender [3]
31038 [pool-1-thread-28] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[15]: 
31072 [pool-1-thread-27] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [18]
31073 [pool-1-thread-27] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
31073 [pool-1-thread-27] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [6] messages
31074 [pool-1-thread-27] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [6] messages
31074 [pool-1-thread-27] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [6] messages
31080 [pool-1-thread-27] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [-975076734] from sender [1]
31082 [pool-1-thread-27] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[15]: 
31130 [pool-1-thread-26] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [19]
31131 [pool-1-thread-26] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
31131 [pool-1-thread-26] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [7] messages
31131 [pool-1-thread-26] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [6] messages
31132 [pool-1-thread-26] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [6] messages
31135 [pool-1-thread-26] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [-1633549540] from sender [1]
31138 [pool-1-thread-26] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[15]: 
31181 [pool-1-thread-25] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [20]
31182 [pool-1-thread-25] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
31182 [pool-1-thread-25] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [8] messages
31182 [pool-1-thread-25] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [6] messages
31182 [pool-1-thread-25] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [6] messages
31185 [pool-1-thread-25] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [-459248061] from sender [1]
31192 [pool-1-thread-25] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[15]: 
31299 [pool-1-thread-24] INFO  n.tomp2p.mapreduce.evaljob.MapTask - >>>>>>>>>>>>>>>>>>>> START EXECUTING MAPTASK [10],[-1553681525]
31561 [NETTY-TOMP2P - worker-client/server - -1-3] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-1259703404] requested by peer [3] is [not null], dst.currentNrOfExecutions(): 1, possible nr of executions: [2]
33073 [NETTY-TOMP2P - worker-client/server - -1-6] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-153224391] requested by peer [2] is [not null], dst.currentNrOfExecutions(): 1, possible nr of executions: [2]
33263 [pool-1-thread-23] INFO  n.tomp2p.mapreduce.evaljob.MapTask - >>>>>>>>>>>>>>>>>>>> START EXECUTING MAPTASK [11],[39373727]
33340 [NETTY-TOMP2P - worker-client/server - -1-9] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-1553681525] requested by peer [1] is [null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
33342 [NETTY-TOMP2P - worker-client/server - -1-9] INFO  n.tomp2p.mapreduce.DistributedTask - in !receivedCntr.containsKey(recip) (requestor[1] DENIED access to [-1553681525]) recCntr[0] denCntr[3] for requestor/key: 1_0xa2e28bb5baac5d7dbeb88996c23f3312a364b38b_0xee2e8d67ac3ee657e7ed1bce149b8d700f558199
33343 [NETTY-TOMP2P - worker-client/server - -1-9] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAP TASK [10] future.isSuccess()?:false
33344 [NETTY-TOMP2P - worker-client/server - -1-9] INFO  n.tomp2p.mapreduce.evaljob.MapTask - !future.isSuccess(), failed reason: Future (compl/canc):true/false, FAILED, Too many workers on data item for key [-1553681525] already
34515 [NETTY-TOMP2P - worker-client/server - -1-13] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-1259703404] requested by peer [2] is [not null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
34773 [NETTY-TOMP2P - worker-client/server - -1-14] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [1730325525] requested by peer [2] is [not null], dst.currentNrOfExecutions(): 1, possible nr of executions: [2]
34807 [NETTY-TOMP2P - worker-client/server - -1-15] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [1675569376] requested by peer [3] is [not null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
35685 [NETTY-TOMP2P - worker-client/server - -1-7] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [39373727] requested by peer [1] is [null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
35686 [NETTY-TOMP2P - worker-client/server - -1-7] INFO  n.tomp2p.mapreduce.DistributedTask - in !receivedCntr.containsKey(recip) (requestor[1] DENIED access to [39373727]) recCntr[0] denCntr[3] for requestor/key: 1_0xc3d94ed2b5853a656a5471f66927f7530258cb9f_0xee2e8d67ac3ee657e7ed1bce149b8d700f558199
35687 [NETTY-TOMP2P - worker-client/server - -1-7] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAP TASK [11] future.isSuccess()?:false
35689 [NETTY-TOMP2P - worker-client/server - -1-7] INFO  n.tomp2p.mapreduce.evaljob.MapTask - !future.isSuccess(), failed reason: Future (compl/canc):true/false, FAILED, Too many workers on data item for key [39373727] already
35715 [pool-1-thread-22] INFO  n.tomp2p.mapreduce.evaljob.MapTask - >>>>>>>>>>>>>>>>>>>> START EXECUTING MAPTASK [12],[853867819]
36028 [NETTY-TOMP2P - worker-client/server - -1-10] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-2066106826] requested by peer [2] is [not null], dst.currentNrOfExecutions(): 1, possible nr of executions: [2]
36320 [pool-1-thread-21] INFO  n.tomp2p.mapreduce.evaljob.MapTask - >>>>>>>>>>>>>>>>>>>> START EXECUTING MAPTASK [13],[-96642674]
36328 [NETTY-TOMP2P - worker-client/server - -1-13] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [853867819] requested by peer [1] is [null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
36329 [NETTY-TOMP2P - worker-client/server - -1-13] INFO  n.tomp2p.mapreduce.DistributedTask - in !receivedCntr.containsKey(recip) (requestor[1] DENIED access to [853867819]) recCntr[0] denCntr[3] for requestor/key: 1_0xf9e884f65ba6eeaae11d7af02f74eb7e32e4fd2b_0xee2e8d67ac3ee657e7ed1bce149b8d700f558199
36329 [NETTY-TOMP2P - worker-client/server - -1-13] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAP TASK [12] future.isSuccess()?:false
36329 [NETTY-TOMP2P - worker-client/server - -1-13] INFO  n.tomp2p.mapreduce.evaljob.MapTask - !future.isSuccess(), failed reason: Future (compl/canc):true/false, FAILED, Too many workers on data item for key [853867819] already
38813 [NETTY-TOMP2P - worker-client/server - -1-1] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-96642674] requested by peer [3] is [not null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
39357 [pool-1-thread-20] INFO  n.tomp2p.mapreduce.evaljob.MapTask - >>>>>>>>>>>>>>>>>>>> START EXECUTING MAPTASK [14],[640749807]
39370 [NETTY-TOMP2P - worker-client/server - -1-4] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-96642674] requested by peer [1] is [null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
39400 [NETTY-TOMP2P - worker-client/server - -1-7] INFO  n.tomp2p.mapreduce.DistributedTask - in !receivedCntr.containsKey(recip) (requestor[1] DENIED access to [-96642674]) recCntr[0] denCntr[3] for requestor/key: 1_0x20326754226b219204dbb3bdeef138e0fa3d598e_0xee2e8d67ac3ee657e7ed1bce149b8d700f558199
39401 [NETTY-TOMP2P - worker-client/server - -1-7] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAP TASK [13] future.isSuccess()?:false
39401 [NETTY-TOMP2P - worker-client/server - -1-7] INFO  n.tomp2p.mapreduce.evaljob.MapTask - !future.isSuccess(), failed reason: Future (compl/canc):true/false, FAILED, Too many workers on data item for key [-96642674] already
40015 [pool-1-thread-19] INFO  n.tomp2p.mapreduce.evaljob.MapTask - >>>>>>>>>>>>>>>>>>>> START EXECUTING MAPTASK [15],[1675569376]
40024 [NETTY-TOMP2P - worker-client/server - -1-8] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [640749807] requested by peer [1] is [not null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
